genres,id_spotify,artist,name,cover_art,isrc,preview_url,download_url
"rock,pop",3bN4tg6rnNPy9GCkGhym4T,The Police,Message In A Bottle - Remastered 2003,https://i.scdn.co/image/ab67616d0000b273abc86ca2136f79ccc8c054cc,GBAAM0201170,https://cdns-preview-3.dzcdn.net/stream/c-301ed935d5c1838d63cd77a7de4212c0-1.mp3,
"rock,pop",0DJyJwMEuH95MaxJwwrFdB,Jack Johnson,Mudfootball,https://i.scdn.co/image/ab67616d0000b27325360a2f823869175ea967f3,USMC61200004,https://p.scdn.co/mp3-preview/51f2870dc138069032f93a4dfd612fb53e20073e?cid=0f3710c5e6654c7983ad32e438f68f9d,
"rock,pop",56J7o1BuXpJH2UXqElmsEF,Rilo Kiley,Does He Love You?,https://i.scdn.co/image/ab67616d0000b2737da94a1beda4172d30b74735,USWB10402216,https://p.scdn.co/mp3-preview/94b013d83e6b70cacd2b1ff18c7ecefa1488f6c3?cid=0f3710c5e6654c7983ad32e438f68f9d,
"pop,rock",0FMjqbY3aWo1QDbo3GwXib,Coldplay,Always in My Head,https://i.scdn.co/image/ab67616d0000b273f864bcdcc245f06831d17ae0,GBAYE1400212,https://p.scdn.co/mp3-preview/d4f7b43d4cb96d09d09c778959cb26102475a58c?cid=0f3710c5e6654c7983ad32e438f68f9d,
"rock,pop",294DpgHLbYJBL8jFUUBvWZ,John Mayer,Daughters,https://i.scdn.co/image/ab67616d0000b273c5e727549004722f3debfc34,USSM10310154,https://cdns-preview-2.dzcdn.net/stream/c-2b8e64cad11851fea701a7764db52774-5.mp3,
"rock,pop",02AKnOpU08uk2uunkBSOjb,The Wombats,Techno Fan,https://i.scdn.co/image/ab67616d0000b2732a563f4f62b314c829d4594b,GBFTG1100006,https://cdns-preview-2.dzcdn.net/stream/c-2a5b1e87c353b821e11217570f5fe147-5.mp3,
pop,4JrkQZ23D1A03TSaB6dCc6,Glee Cast,"Hey, Soul Sister (Glee Cast Version)",https://i.scdn.co/image/ab67616d0000b273c8c0f3032682145479de9739,USQX91001362,https://cdns-preview-6.dzcdn.net/stream/c-60847f4500708de44f81956a0d55f0ae-7.mp3,
"pop,rock",0cjsYyyEGObmd0jndgzmuS,5 Seconds of Summer,Don't Stop,https://i.scdn.co/image/ab67616d0000b273e6c52f18de900973d9efa4cb,GBUM71401467,https://cdns-preview-1.dzcdn.net/stream/c-15a4192724abbe72bb1cc4b979e8dc9c-2.mp3,
"rock,pop",1ohpdgeyYkflKnYyT0fbu3,Travis,The Fear,https://i.scdn.co/image/ab67616d0000b2738a27eec42e44811d7cb56ac9,GBBPF9900232,https://cdns-preview-6.dzcdn.net/stream/c-68df71b20fcad3eea0525c3bf5ed2851-7.mp3,
"rock,pop",1B8MHa0NveCF1ViBEOZWO5,Simple Plan,Addicted,https://i.scdn.co/image/ab67616d0000b273a221e98b84122f233ebe2e81,USAT20200122,https://p.scdn.co/mp3-preview/032f2a6c1082e5721f1c33571cfff3ef2288ed34?cid=0f3710c5e6654c7983ad32e438f68f9d,
pop,20p8yvi38qzoDEl6VZSgAi,Cornelius,The Micro Disneycal World Tour,https://i.scdn.co/image/ab67616d0000b2735dfa43a3e8fa3e7ce0fc4bd7,usmtd9830002,https://cdns-preview-0.dzcdn.net/stream/c-09f063a7496a92c4fdd9e9efc03fd935-3.mp3,
"pop,rnb",0JPXZBn6k2DlRxszJNiaJm,Janet Jackson,Let's Wait Awhile,https://i.scdn.co/image/ab67616d0000b273404e1530d730c8cb8f903f3e,USWWW0129522,https://cdns-preview-9.dzcdn.net/stream/c-98501c6cd9d6d5c9f0edd5d77bde7899-4.mp3,
pop,0a6QGQBlTZj23bnvRIaXnd,Katy Perry,This Moment,https://i.scdn.co/image/ab67616d0000b273a88a948ee841b190743c4d7a,USUM71311301,https://cdns-preview-0.dzcdn.net/stream/c-0c0d5f8ef172fe2801fc88469478842c-6.mp3,
pop,1UgQf3hugMazQxrOhfr7qV,Los Campesinos!,"Sweet Dreams, Sweet Cheeks",https://i.scdn.co/image/ab67616d0000b273831732f11b3e62722eecf4aa,GBDNH0701211,https://p.scdn.co/mp3-preview/cc538b5b3f28c9be05f5fd693f365ed2483c1d83?cid=0f3710c5e6654c7983ad32e438f68f9d,
pop,2g0V5OkcTZUwRXKPHmh2Y8,Destroyer,Blue Eyes,https://i.scdn.co/image/ab67616d0000b2733aa7f651391db4887eb6747b,USJ5G1134602,https://p.scdn.co/mp3-preview/71ce30fb6866c8d28f42e2d57b0890dec4844098?cid=0f3710c5e6654c7983ad32e438f68f9d,
"rock,pop",03iE2MVanMC2DwSGtQorT9,The Naked and Famous,Rolling Waves,https://i.scdn.co/image/ab67616d0000b273f2f323493324403d3c99b7a4,GBUM71304631,https://p.scdn.co/mp3-preview/11895af82611f3384790e973ef98cda3555fc984?cid=0f3710c5e6654c7983ad32e438f68f9d,
"pop,rock",6sgHTcvBFOfoiGwdOTFw5u,The Smiths,"Frankly, Mr. Shankly",https://i.scdn.co/image/ab67616d0000b273b49a674649f1a2dc61f5890b,GBCRL1100047,https://cdns-preview-a.dzcdn.net/stream/c-a6011942c9c4da64f4749139fe51c151-8.mp3,
"rock,pop",0KS6hdFIWtZcHWW4j2Fgbj,Wavves,Baseball Cards,https://i.scdn.co/image/ab67616d0000b273b9a4acc79f2c165c39d5ae75,USFP71022407,https://cdns-preview-4.dzcdn.net/stream/c-4fb9c0c5880193311ca0016018847647-4.mp3,
pop,0xzSpvDboL5Imo8cP1vMXm,Michael Jackson,Xscape,https://i.scdn.co/image/ab67616d0000b273ed81569cdc08ab5c2dc5bd91,USSM11401751,https://p.scdn.co/mp3-preview/5a2f10a73179231ad9dccafba1b1549f6da2f312?cid=0f3710c5e6654c7983ad32e438f68f9d,
pop,0Ys6ck2MDgl0DI0Eco2ylx,Friendly Fires,Paris (Aeroplane Remix),https://i.scdn.co/image/ab67616d0000b273030d483f396afd59886cf6f2,GBBKS0800479,https://cdns-preview-1.dzcdn.net/stream/c-1d1aa1f6c3c9943e95cb2f8fd582e7ee-6.mp3,
pop,1yAmFVd5xOAmxNIpqMJFtZ,a-ha,Scoundrel Days,https://i.scdn.co/image/ab67616d0000b2739bcc8354770263a09abb7d1c,USWB11001334,https://cdns-preview-0.dzcdn.net/stream/c-0505be39b1bdf490189ff8ba59eed2d3-6.mp3,
"rock,pop",3JP4dLT1h8cjErYWtHmtp5,Rilo Kiley,It's A Hit,https://i.scdn.co/image/ab67616d0000b273c6a0a986b00d5c81d03542db,USWB10402191,https://p.scdn.co/mp3-preview/3df9516b9a18d040df27b61e8bf4e16842ea4393?cid=0f3710c5e6654c7983ad32e438f68f9d,
"rnb,pop",0KEgZCXAF1sH8KKKKxAlzZ,Banks,This Is What It Feels Like,https://i.scdn.co/image/ab67616d0000b273c3d73c9bb8116fdebbb89d0f,USUM71310726,https://p.scdn.co/mp3-preview/d4f187f604dc08f918a3d20ed05062557bc9d4c9?cid=0f3710c5e6654c7983ad32e438f68f9d,
"pop,rock",0kC7S7RIvsVzBNn3sALgCI,Feist,The Limit to Your Love,https://i.scdn.co/image/ab67616d0000b273b6a0fc1e8eec075467bb519a,FRUM70600210,https://cdns-preview-6.dzcdn.net/stream/c-66eb26fd587ec8da363c34cdd4b0e685-7.mp3,
pop,0eKUBNylC01isJi506tlmH,Apoptygma Berzerk,Tuning in to the Frequency of Your Soul,https://i.scdn.co/image/ab67616d0000b273d7a3b85121e19334ef8c451f,DEC760500186,https://cdns-preview-d.dzcdn.net/stream/c-d2cbbceef28080d5cd091a43cdfe757b-2.mp3,
pop,0J3A04tJTJlxCzufKaZvOG,The Human League,Human,https://i.scdn.co/image/ab67616d0000b273cbca14261b0d07826e3d4006,GBAAA8600003,https://p.scdn.co/mp3-preview/241f1c7603f9b646af9506eeb2802eba6fcbacbe?cid=0f3710c5e6654c7983ad32e438f68f9d,
"rock,pop",0UUOkEhI7De6onq3DprQvr,Animal Collective,Bluish,https://i.scdn.co/image/ab67616d0000b27345eec54bdd45a1870dd2fcc6,GBCEL0800814,https://cdns-preview-5.dzcdn.net/stream/c-50ee8eacf3cf2f6f05c8f7c58c835572-5.mp3,
pop,6habFhsOp2NvshLv26DqMb,Luis Fonsi,Despacito,https://i.scdn.co/image/ab67616d0000b273ef0d4234e1a645740f77d59c,USUM71607007,https://p.scdn.co/mp3-preview/ce2ad348fa47a97fb31940351313bc4e4a744740?cid=0f3710c5e6654c7983ad32e438f68f9d,
pop,0uGb2fpQ0zlBTDoIT39Hfj,Лолита,Ориентация Север,https://i.scdn.co/image/ab67616d0000b273c841123a9d10d64182103d81,USV291305305,,
pop,00qFYENUa3ZvKtdj0uwrr3,Talk Talk,Life's What You Make It,https://i.scdn.co/image/ab67616d0000b273b79f867b3696ffd3716b9d1a,GBAYE8600002,https://cdns-preview-7.dzcdn.net/stream/c-7fa40add952a0d16c36a0ae65f0dc833-13.mp3,
pop,3bMaMEsH0TY9ATIv9SeDnA,Empire of the Sun,Old Flavours,https://i.scdn.co/image/ab67616d0000b2734a4c40f3d5034bc5181ea8d0,AUEI11300014,https://p.scdn.co/mp3-preview/cc3fa175ed8b99e066ce111c07244316be9b483d?cid=0f3710c5e6654c7983ad32e438f68f9d,
"pop,rnb",2xSizkQiylsPxOGLHQN4uH,Ariana Grande,Tattooed Heart,https://i.scdn.co/image/ab67616d0000b273bf9a865627ac5891193f0c29,USUM71310263,https://p.scdn.co/mp3-preview/1c27118f624f81d19e1e9eff80e575421ec15067?cid=0f3710c5e6654c7983ad32e438f68f9d,
pop,0mHJ6CLxyYRwnlUbm6PDse,3OH!3,Do or Die,https://i.scdn.co/image/ab67616d0000b27316996924da56331a1cc0f2e0,USAT21204466,https://p.scdn.co/mp3-preview/93f43d88e425e572b84e5b39fd7dc1aac5b96971?cid=0f3710c5e6654c7983ad32e438f68f9d,
pop,0ogrKb9DojVvxvEGxkO1n8,The Housemartins,Caravan Of Love,https://i.scdn.co/image/ab67616d0000b2735b21791de1a4ce151f7a52aa,GBF080080423,https://p.scdn.co/mp3-preview/d2f118fa4b16e99cbb82eb9688c7b77fab7b9f56?cid=0f3710c5e6654c7983ad32e438f68f9d,
pop,1JJCx2knk588fMq1lRTHx5,M83,Oblivion (feat. Susanne Sundfør),https://i.scdn.co/image/ab67616d0000b2737e61b93461d045d9acaa16fa,USQ4E1300626,https://cdns-preview-2.dzcdn.net/stream/c-22039e25ecea0c18106b50fe6081d1d8-5.mp3,
"pop,rock",1TYJ9rS1HVDol36X5SYoYA,Ke$ha,Thinking of You,https://i.scdn.co/image/ab67616d0000b27371e9ab45f39f540264602355,USRC11201136,https://cdns-preview-3.dzcdn.net/stream/c-3e4b885a3459681fd4a82d61ac3be193-5.mp3,
"rock,pop",05XSpcg3nm0zpDHd36AZOs,The Microphones,"the Glow, pt. 2",https://i.scdn.co/image/ab67616d0000b27300c91ccec6800014b8513717,USI4R1130482,https://p.scdn.co/mp3-preview/0cfee766138a35fa428be9bdb3faf245e4991f10?cid=0f3710c5e6654c7983ad32e438f68f9d,
pop,18IhF7zoIm7rpCzPu7L6Yk,Seabound,Poisonous Friend,https://i.scdn.co/image/ab67616d0000b273fdf8e78e5d486029000984c4,US57M0530205,https://p.scdn.co/mp3-preview/ada6c4cf094e17dffabe7b629b05c37014dbd773?cid=0f3710c5e6654c7983ad32e438f68f9d,
"rock,pop",0Iu90FkGhNIeORKigZanq0,Travis,Out In Space,https://i.scdn.co/image/ab67616d0000b27397730f15359af988706ce802,GBBPF0701584,https://cdns-preview-d.dzcdn.net/stream/c-df68ed33ff587eba4ea7d10a83fa18c8-4.mp3,
"rock,pop",2LaCyasH2uVsTPrO3bgLEK,Imagine Dragons,Next To Me,https://i.scdn.co/image/ab67616d0000b273e9a21df97cc7013b36167d93,USUM71704654,https://cdns-preview-e.dzcdn.net/stream/c-e633f69c26538d715ac5694efe327ced-3.mp3,
pop,0y8dL55iYQRvcSRvB1wYwK,Jamie T,Calm Down Dearest,https://i.scdn.co/image/ab67616d0000b2737e57062cc57739dbaae3ceeb,GBAAA0600845,https://p.scdn.co/mp3-preview/fffaccf6ca996a330e001c4e1aca7f49366f9c3b?cid=0f3710c5e6654c7983ad32e438f68f9d,
"rock,pop",03jSuUKP2Vl8uhqEcf4Nn6,Maroon 5,Makes Me Wonder,https://i.scdn.co/image/ab67616d0000b273aa04188550f2e5125b3b9ed8,USUM70729755,https://cdns-preview-6.dzcdn.net/stream/c-63b9530b163a547277e746153fbd519c-6.mp3,
pop,0bqynm0gbWMSLERVgwIa8x,The Human League,Mirror Man,https://i.scdn.co/image/ab67616d0000b2734ec95d1a4ac7f09fe3c01b75,GBAAA8200002,https://cdns-preview-a.dzcdn.net/stream/c-adc19e608be90c0c04878f566a870886-5.mp3,
pop,45hmPFF4iRERGQfrUskRsi,Absurd Minds,Masterbuilder,https://i.scdn.co/image/ab67616d0000b2738a53861c443030e6f80d5316,DEZ650713625,https://cdns-preview-b.dzcdn.net/stream/c-b5f7db60474929778223cccb50cd1ae4-2.mp3,
"rock,pop",268Zw8sfMfTb4crGHmv5Xr,Plain White T's,My Only One,https://i.scdn.co/image/ab67616d0000b273bea491ccb4ee46c3fa060934,US5260507204,https://cdns-preview-d.dzcdn.net/stream/c-df8f77035efa9c81dafb06c0039b660e-4.mp3,
pop,09WlDRzx7jDsTOrR15qxQs,Chairlift,Bruises,https://i.scdn.co/image/ab67616d0000b273e8cc014a7cfab403bd87bcf3,US28E0834204,https://cdns-preview-8.dzcdn.net/stream/c-8f0e476c14699999695110c1b6bc5b31-7.mp3,
pop,0k0UEpGDB2xmVKvrS6Trjp,The Postal Service,Recycled Air,https://i.scdn.co/image/ab67616d0000b273b88c19605793d5284739b599,USSUB0300123,https://cdns-preview-5.dzcdn.net/stream/c-598842806cc04fc3149d6665bea06da4-3.mp3,
"pop,rock",3rXR3nXyvw3QOHrT2NAHH9,Kelly Clarkson,Just Missed the Train,https://i.scdn.co/image/ab67616d0000b27337a250fb983b2ac7d67849e7,USRC10300763,https://cdns-preview-0.dzcdn.net/stream/c-05fe1c28f7e3475233be470e77362ccb-3.mp3,
pop,2BQh1R80qFkK7gj4twpr3l,Ladytron,I'm With the Pilots,https://i.scdn.co/image/ab67616d0000b27322f49b475f14c92886bd9123,CAN111000553,https://p.scdn.co/mp3-preview/c7ac49ba06f05200285f7ad1f236dd035f37c87f?cid=0f3710c5e6654c7983ad32e438f68f9d,
"rock,pop",0l4DTppOxy7NUaEcwXuOb6,Neon Trees,Animal,https://i.scdn.co/image/ab67616d0000b2730f0039968cd918767d3f1488,USUM71001801,https://p.scdn.co/mp3-preview/5ed8fa77c9cdfcc37ec086397ea3350dc5f2a841?cid=0f3710c5e6654c7983ad32e438f68f9d,
pop,1AhmwzPwhatp999J4Ky9nH,L'Arc~en~Ciel,Niji,https://i.scdn.co/image/ab67616d0000b2730e059f64430480a7c8304dfa,JPKS09701905,https://p.scdn.co/mp3-preview/bdd6af23ab57c0d6a8323f0afdd1d17dc9add0c9?cid=0f3710c5e6654c7983ad32e438f68f9d,
pop,3MUviQJP5DSYI3Li4EbYTQ,Annie,Greatest Hit,https://i.scdn.co/image/ab67616d0000b273d80ddf9c97ac545e0f93e4a1,GBBMQ0000131,https://p.scdn.co/mp3-preview/82e186b1ddf2b2a51c244effb7691e00bef9c1f2?cid=0f3710c5e6654c7983ad32e438f68f9d,
pop,1WvEH0OvqPFeTzhW1Wlwnb,VNV Nation,Holding On,https://i.scdn.co/image/ab67616d0000b273080f1c38fe85fa02ed26558f,US57M0524005,,
"rock,pop",1kCo8QOoiyWhaht0BeCxfv,Travis,One Night,https://i.scdn.co/image/ab67616d0000b27397730f15359af988706ce802,GBBPF0701583,https://cdns-preview-9.dzcdn.net/stream/c-9698d39a25addbcda9a5b09b077588f4-4.mp3,
pop,0F4cOQcEBMJHE8Ul8lG0N1,Morrissey,Suedehead,https://i.scdn.co/image/ab67616d0000b273e2c193776a91ad53cf5b807a,GBAYE8800088,,
pop,0nmXVwEqRRgLk18zcphyrx,Empire of the Sun,Tiger By My Side,https://i.scdn.co/image/ab67616d0000b2732a6ab83ec179747bc3b190dc,AUEI10800046,https://p.scdn.co/mp3-preview/0371888fc970f95d8524e69d2f5a689316f5d6ee?cid=0f3710c5e6654c7983ad32e438f68f9d,
"rock,pop",0ZiEEcEXOKo6p4gAJed0z1,Good Charlotte,March On,https://i.scdn.co/image/ab67616d0000b2739f700876acfe27a3253823e5,USSM10607455,https://cdns-preview-7.dzcdn.net/stream/c-7c50ecb476227feb7dc1729bd9f8c919-2.mp3,
pop,3pc3lop03gd0pbzQ8w3Jfv,Clara Luciani,La grenade,https://i.scdn.co/image/ab67616d0000b273913da417afb579afc9129f02,FRUM71702162,https://p.scdn.co/mp3-preview/49f13b180b79d65f06d8e26c605d1ba7543aa80c?cid=0f3710c5e6654c7983ad32e438f68f9d,
pop,2Gp2ABWPn2FUK8yVoWTQ0M,Mariah Carey,H.A.T.E.U.,https://i.scdn.co/image/ab67616d0000b2736ff3f8fd7540eb7447dae564,USUM70983391,https://p.scdn.co/mp3-preview/999a793280ae442bc114339cef5c60656dff2fc5?cid=0f3710c5e6654c7983ad32e438f68f9d,
"rock,pop",0BEtNPxr9ne8Hgnj9YF64i,Metro Station,Shake It,https://i.scdn.co/image/ab67616d0000b2731b0863695cecb9cd4399c251,USSM10702537,https://p.scdn.co/mp3-preview/953d0aac57a898093c5b60ddc0d289cbc9e2eb57?cid=0f3710c5e6654c7983ad32e438f68f9d,
"rock,pop",0GsqLrSAhmVdI0vmfxSB8B,Duran Duran,Falling Down,https://i.scdn.co/image/ab67616d0000b27319d1c3463de9132ac0f27bbf,USSM10703927,https://p.scdn.co/mp3-preview/5b7fe68587e318ba19b9e40ce812ff9a60b95639?cid=0f3710c5e6654c7983ad32e438f68f9d,
pop,1tuSWjHBPpKRJ8UsKIZT2G,mihimaru GT,気分上々↑↑,https://i.scdn.co/image/ab67616d0000b2734da6f65defb09eed7fe07337,JPPO00605880,https://cdns-preview-3.dzcdn.net/stream/c-32884b6166048e75c797c6e44670ac1e-4.mp3,
pop,0MM1mdJkVHudArVkrC97vE,The Radio Dept.,Let Me Have This,https://i.scdn.co/image/ab67616d0000b273f72fb6f3f548e1ae46e9693c,SEVMM0406005,https://cdns-preview-b.dzcdn.net/stream/c-b4563119feff540bcc7cbf4bb67b5600-2.mp3,
pop,1NsxmEyh8Bby35CoER7Cn1,Sambassadeur,Kate,https://i.scdn.co/image/ab67616d0000b27331ae9ee8465309979d27ba2d,SEVMM0604001,https://cdns-preview-d.dzcdn.net/stream/c-d952cdb76e4b400fd27622f953ccc234-3.mp3,
"rock,pop",1Qgyc7jv9NBCoNC4HJi1rY,Arab Strap,Love Detective,https://i.scdn.co/image/ab67616d0000b273a2c73fd8a219e3ebba9f40c9,GBCGR0040002,https://cdns-preview-2.dzcdn.net/stream/c-2b2fc3ae1dfc58d516ba0349dbab5520-4.mp3,
"pop,rock",7CeRs4E810IkbT72CuMlWa,St. Vincent,Fear the Future,https://i.scdn.co/image/ab67616d0000b273c5819ccc3fbcd68e3fe0ebd2,USC4R1702211,https://p.scdn.co/mp3-preview/6cb1aaf1354a87935773371ba0483ec41350b63d?cid=0f3710c5e6654c7983ad32e438f68f9d,
pop,0hlKU8Te5sW0xWjt6uuxfV,Lighthouse Family,Happy,https://i.scdn.co/image/ab67616d0000b2739469893496fc2af548a1dd0a,GBAKW0100295,https://cdns-preview-4.dzcdn.net/stream/c-416c0bbf768ff971f3d49c4dc17fdff3-10.mp3,
"pop,rock",0w2mvdWfkhnG5r546ZmXWa,Jonas Brothers,Burnin' Up,https://i.scdn.co/image/ab67616d0000b273ad37f481b9f7aeecd19e5a62,USHR10823884,https://cdns-preview-a.dzcdn.net/stream/c-a1a47118117ae5104535985aff2e53e2-5.mp3,
pop,0lTx62CIYU3YcGhvlRL2hy,Mates of State,For The Actor,https://i.scdn.co/image/ab67616d0000b273b81b59bb925fd024113e9d50,GBGEY0600070,,
pop,07T1PP5O7TA5XcqsoOtgOP,Betty Who,Somebody Loves You,https://i.scdn.co/image/ab67616d0000b273cd243b22f7f52bec8c734715,USRC11301499,https://p.scdn.co/mp3-preview/920857b53230d583769ac5cc6eb81ae5536fac2a?cid=0f3710c5e6654c7983ad32e438f68f9d,
"rock,pop",070qFgCVF3HhP5otv89RGj,Crowded House,Mean To Me,https://i.scdn.co/image/ab67616d0000b273b6eca8d442fba8ee19ebf45d,USCA28600049,https://cdns-preview-3.dzcdn.net/stream/c-386a425f2d3c52404879e661aed220b4-6.mp3,
"rock,pop",3OemcJO9ytS05e0vRuVigG,Real Estate,Wonder Years,https://i.scdn.co/image/ab67616d0000b273feeb5ce1c73b59bbf5932d50,GBCEL1100370,https://cdns-preview-f.dzcdn.net/stream/c-fa424cf2272b6a7868fe1ded18d6c8f8-3.mp3,
"rock,pop",066BK4QFrvcC0Qd1vyDSpK,The Charlatans,You Cross My Path,https://i.scdn.co/image/ab67616d0000b273d8637b6f803e11d20793a9f1,GBCEJ0800116,https://cdns-preview-4.dzcdn.net/stream/c-4483a9a7e0f7f625d1e069b6a1ca487f-3.mp3,
pop,40FvQXYjpeTC0IsKknecFJ,YUI,I remember you,https://i.scdn.co/image/ab67616d0000b273ee8139964db07b15517e8736,JPSR00602601,https://p.scdn.co/mp3-preview/cfc52f7d20c63308d1c5b68515a939e2740cb112?cid=0f3710c5e6654c7983ad32e438f68f9d,
pop,0HVj61S4pQJdQhgZP61G65,Zara Larsson,I Would Like,https://i.scdn.co/image/ab67616d0000b27376f982e88e3226215ff3f127,USSM11609249,https://cdns-preview-c.dzcdn.net/stream/c-cadbdc588d4c71a12d8ee867fcbf85ba-7.mp3,
pop,0lxzwQCkjDu7nhR6npiWlX,Morrissey,Sorry Doesn't Help,https://i.scdn.co/image/ab67616d0000b2731f67823cdd4505dfa1c1d052,GBBBA0843610,https://cdns-preview-2.dzcdn.net/stream/c-246ba33adbce9312ce92b641e9eefce4-3.mp3,
pop,070MOKL7ldcKgyfdh3P2Lb,Feist,Sealion,https://i.scdn.co/image/ab67616d0000b27346d018e8a301e85eb99d7725,FRUM70600213,https://cdns-preview-5.dzcdn.net/stream/c-5170322b787614d8132cce7d454f20c8-7.mp3,
pop,02ryX9VallN4MKiejEB5cr,Frida,I Know There's Something Going On,https://i.scdn.co/image/ab67616d0000b2733a37b1c626bcbc35af62413d,SEAYD0500001,https://cdns-preview-5.dzcdn.net/stream/c-567dea9b77609c1bb451b5bec8159303-6.mp3,
"rock,pop",51ygW389BW4Dut3B69pSwc,Radiohead,All I Need,https://i.scdn.co/image/ab67616d0000b27334733f87148c2fbe0176abdb,GBSTK0700005,https://cdns-preview-c.dzcdn.net/stream/c-c7527225e199f147a5bf4f73d195ecbd-6.mp3,
"rock,pop",4OKy0NfZn34ztJBeKc3wNo,The Cardigans,Tomorrow,https://i.scdn.co/image/ab67616d0000b273fa9b0f060993504a4e9fb91b,SEBKB9529230,https://cdns-preview-0.dzcdn.net/stream/c-0ab0fa8c3178754aa67bd4069d27601d-6.mp3,
pop,0UAdbSRUNelEtXianNY1ZY,Mylène Farmer,C'est une belle journée,https://i.scdn.co/image/ab67616d0000b2731324da1c7e912018f236e038,FR02R0180030,https://cdns-preview-e.dzcdn.net/stream/c-e6c149b007aa74acfa34e168e7d485e3-3.mp3,
pop,0BGhgH1UmS9oXo6lgiKcxu,Wham!,Last Christmas,https://i.scdn.co/image/ab67616d0000b273d7d3b0d7f04d633cc712bac0,GBBBM8400019,https://cdns-preview-9.dzcdn.net/stream/c-929c3bc00d96f269b828d74640c77fd0-6.mp3,
"pop,rnb",4VUwkH455At9kENOfzTqmF,bazzi,Beautiful (feat. Camila Cabello),https://i.scdn.co/image/ab67616d0000b27305559264ebef3889709826cf,USAT21810504,https://p.scdn.co/mp3-preview/f4919d159ccc28353ec076bdf5187c19a4f73dc8?cid=0f3710c5e6654c7983ad32e438f68f9d,
pop,0GG7ei637NDIN2w11TWtLC,Taylor Swift,Shake It Off,https://i.scdn.co/image/ab67616d0000b2730a65d3623ee522d772cc426a,USCJY1431349,https://cdns-preview-e.dzcdn.net/stream/c-e2380c0128a698e232331e8225944315-9.mp3,
"pop,rock",0gDAKM6eF5dsB2Qu83t0uQ,Secondhand Serenade,Stranger,https://i.scdn.co/image/ab67616d0000b27323de8e410a756409975b41c0,USYAH0700009,https://cdns-preview-1.dzcdn.net/stream/c-1a3d2dea1e097ebcaafc136c0618fafd-1.mp3,
pop,1YeeLhLRgEnJW5vEbE9p6e,jj,Me & Dean,https://i.scdn.co/image/ab67616d0000b2732bab1994edf4fa56beec3084,US38W1016409,https://p.scdn.co/mp3-preview/c1ba9b90e2a76cc4afdaa066296f3a8c6e63bd1a?cid=0f3710c5e6654c7983ad32e438f68f9d,
pop,01OT9X3WgZzLmG3VY0rHZB,Lesley Gore,It's My Party,https://i.scdn.co/image/ab67616d0000b27321133109432e10cc10b1e091,USESK1307814,,
"pop,rnb",03arBHGd8k1ZEMhV101UzC,Gabrielle,Rise,https://i.scdn.co/image/ab67616d0000b273666db10660482c7dcc600679,GBARA9900030,https://cdns-preview-1.dzcdn.net/stream/c-14b03c277082dbc18c651842e507fce8-6.mp3,
"pop,rock",0GfyXbGwu4ceDMdF5thmh8,Hilary Duff,So Yesterday,https://i.scdn.co/image/ab67616d0000b273e644010dd688e18e51acab50,USWD10321207,https://cdns-preview-d.dzcdn.net/stream/c-de56992b59fdf8fd15cbb1f2f5d2c288-5.mp3,
pop,026BonwT8IX1y7z25yjeV3,Nelly Furtado,I'm Like a Bird,https://i.scdn.co/image/ab67616d0000b27366472db37973bf78cd7999d6,USDW10021812,https://cdns-preview-a.dzcdn.net/stream/c-a2ccd9961ad8afa6d76e58fb4829001c-3.mp3,
"rock,pop",11Z8WMf8jQWN9vsUDw3vNf,Unknown Mortal Orchestra,FFunny FFriends,https://i.scdn.co/image/ab67616d0000b2737195415c570fa6b1aee49be1,USFP71125001,https://cdns-preview-d.dzcdn.net/stream/c-d0e199eab1efd828ecfd2c59591e30b2-4.mp3,
pop,0oIVfYmhJgvUIXBxZlVHBG,VNV Nation,Endless Skies,https://i.scdn.co/image/ab67616d0000b27375e5e2632ed92a654aa5dc6a,DEY590500649,https://p.scdn.co/mp3-preview/9f58c8eeb78879e722c530a4150053ef4626e80b?cid=0f3710c5e6654c7983ad32e438f68f9d,
"pop,rock",0SUt0rCePAI8w8cuDF1TM6,Sixpence None the Richer,Breathe Your Name,https://i.scdn.co/image/ab67616d0000b273bdd48c44bb40dd2e492169b1,USWR60200123,https://cdns-preview-7.dzcdn.net/stream/c-7ed3916f64b5ef7425ae75c158cf7801-7.mp3,
"rock,pop",6bfhBRsQyP5bIxoInk9wx0,Broken Bells,Mongrel Heart,https://i.scdn.co/image/ab67616d0000b273e198b6b9c5bfe013458e8ec9,USSM10906532,https://p.scdn.co/mp3-preview/8646afc294af4c4a8c0617e85c227697d07573c3?cid=0f3710c5e6654c7983ad32e438f68f9d,
pop,1FyulISwLetwiNe0moKprS,Au Revoir Simone,Hurricanes,https://i.scdn.co/image/ab67616d0000b273d3906343f4255440fb3157dc,USA370676720,https://p.scdn.co/mp3-preview/75c860a37812c0e44a6dd8ed303aff85accb2b00?cid=0f3710c5e6654c7983ad32e438f68f9d,
"pop,rock",0BjGvYwlG2yF7BbZWrbIcg,Berlin,"Take My Breath Away - Love Theme From ""Top Gun""",https://i.scdn.co/image/ab67616d0000b273e93559576ad514cfcd619de2,USSM19801613,https://cdns-preview-b.dzcdn.net/stream/c-b98be388b7c126342cc1c77f60b067fe-6.mp3,
