name,artist,genres,id_spotify,cover_art,isrc,preview_url,download_url
Derakhte Sepid,Marjan Farsad,"pop,rock,persian",3WT1wCMOCxRdzPNTurRV1p,https://assets.rjassets.com/static/mp3/marjan-farsad-derakhte-sepid/a65baba7ad5abb2.jpg,CAO8K2000016,https://p.scdn.co/mp3-preview/5ec4de49ef2102c964a170a47c4b8b22a18c2b71?cid=0f3710c5e6654c7983ad32e438f68f9d,https://host2.media-rj.com/media/mp3/mp3-256/95853-01c46b51edecec4.mp3
Nafas,Habib,"pop,rock,instrumental,persian",5YaXNX8Gm6FBAdPa4X7eCR,https://i.scdn.co/image/ab67616d0000b2735953f5bfa7c2b986387c1151,,https://p.scdn.co/mp3-preview/37c656eece9a036472b210ba9e6ca20169b1fe1f?cid=0f3710c5e6654c7983ad32e438f68f9d,
Bia,Houshmand Aghili,"pop,classical,persian",1jQwd3fKnFfPk9CuUy3ciu,https://i.scdn.co/image/956b5c65171ccdd2cfbcce9c9fffc1fa5c9f6065,USBMF7965108,https://p.scdn.co/mp3-preview/f280f5f0af63f9ac46afe173d2a1f053fe4cbc2c?cid=0f3710c5e6654c7983ad32e438f68f9d,
Sargardoon (RezaM Remix),Eddie Attar,"pop,persian",,,,,
15 Kinds of Fool,Persian Rugs,"rock,persian",7vGvbKFEnNDHk88ndAsha7,https://i.scdn.co/image/ab67616d0000b2730acb8f8229e2b733ee00076c,AUHD00300002,https://p.scdn.co/mp3-preview/53e65fb10c13fd521be066cbc793e25d348345cd?cid=0f3710c5e6654c7983ad32e438f68f9d,
Zendegi,Moein,"pop,persian",2tPm9hZmK6BQjOtepcCk2M,https://i.scdn.co/image/9013fbdf3b3d2c1d04d8590ab102a7e459c5366a,USBMF0024504,https://p.scdn.co/mp3-preview/d5b7b8f650b65c6f60a7a47fb4689988a821af7f?cid=0f3710c5e6654c7983ad32e438f68f9d,
Hasood,Dariush,"pop,rock,instrumental,traditional,persian",0aKLAFPEG0yAF2DWGV0fNH,https://i.scdn.co/image/ab67616d0000b273a89e7177f145cd25a2e62251,USBMF0440203,https://p.scdn.co/mp3-preview/635b8383b59adea5308c714bb7bf501da93c35a6?cid=0f3710c5e6654c7983ad32e438f68f9d,
Ye Moghehaei,Shayea,"rap,persian",54GNAyjJFdx9uaSk3UnV4J,https://assets.rjassets.com/static/mp3/shayea-ye-moghehaei-(ft-t-dey)/6d8e7a1ef8c658d.jpg,GBSMU7118410,https://p.scdn.co/mp3-preview/d86ffc9758290878b064beb9cfdf825d70674fe6?cid=0f3710c5e6654c7983ad32e438f68f9d,https://host1.media-rj.com/media/mp3/mp3-256/68001-fcde0bb6116be94.mp3
Delbar,Shahram Solati,"pop,persian",5h5HREnsWO6P5nAiEu47wP,https://assets.rjassets.com/static/mp3/shahram-solati-delbar/2664d793.jpg,USPUP0811117,https://p.scdn.co/mp3-preview/b1447d8e51b5ea1a8c6088002911cd5d85229efe?cid=0f3710c5e6654c7983ad32e438f68f9d,https://host1.media-rj.com/media/mp3/shahram-solati-delbar/Shahram+Solati+-+Delbar.mp3
Ghayegh o Nameh (Remix),Karmandan,"rock,persian",1TSBeWO3mQN9kKRGIy1ihR,https://i.scdn.co/image/ab67616d0000b2736067bae08eb4a621d3abef15,ushm91058213,https://p.scdn.co/mp3-preview/419f4747e5afc64e4281839f31c8cd13dfe30aa7?cid=0f3710c5e6654c7983ad32e438f68f9d,
Half of Us,Pallett,"pop,persian",5xNYnrOnMAPLHhmGwEhu5p,https://assets.rjassets.com/static/mp3/pallett-half-of-us/3d083cefb2b33a8.jpg,QM4TW1594648,https://p.scdn.co/mp3-preview/4ed5af09a392d6bd41a5ac3252eb0d1705576c3a?cid=0f3710c5e6654c7983ad32e438f68f9d,https://host1.media-rj.com/media/mp3/mp3-256/42933-1efde6ef6c393e3.mp3
Ghalbe Divar,Evan Band,"pop,persian",2o1rRcevixlONreJZRguM3,https://i.scdn.co/image/ab67616d0000b27390e9af9648a325777368b0bc,FR2X41949689,https://p.scdn.co/mp3-preview/08ca74f532f6b8d1f2ce7e17377bec551fba15b5?cid=0f3710c5e6654c7983ad32e438f68f9d,
Del Dareh Pir Misheh,Kourosh Yaghmaei,"rock,persian",3Vdu9fyFAX4iJbrjqTqrFg,https://i.scdn.co/image/ab67616d0000b273f767822d4647e8ec370ea83f,US2S71166006,https://p.scdn.co/mp3-preview/fb3ec5ccbd4c935e2c1b58ba2e216032414d402a?cid=0f3710c5e6654c7983ad32e438f68f9d,
Naseriaa,Naser Abdollahi,"pop,persian",,,,,
Hate Love,ParsaLip,"rap,persian",51j30I4Y6MVey9Re4CmFIQ,https://i.scdn.co/image/ab67616d0000b2735912228c1d92fbc54fac645f,QZ4JJ1949351,https://p.scdn.co/mp3-preview/6502890d681b1519442b64806287cef9178e0669?cid=0f3710c5e6654c7983ad32e438f68f9d,
Yani Tamoom,Roozbeh Bemani,"pop,persian",0ZB120moHdLcpjMz0eXKvr,https://apin1mservice.com/image-application/roozbeh-bemani-yani-tamoom-mp3.jpg,FR59R1938498,https://p.scdn.co/mp3-preview/7cbaa2a9c913c2c3eaa246086998a930c66f3a04?cid=0f3710c5e6654c7983ad32e438f68f9d,http://music.n1mstaticfile.com/1398/03/30/Roozbeh Bemani - Yani Tamoom [128].mp3
Ba to,Nima Allameh,"pop,persian",,,,,
Seyle Andouh(Delzendeha.blogfa.com),Behdad Babaii & Navid Afghah,"traditional,persian",,,,,
Stupid,Parisa,"pop,classical,traditional,persian",29t6xu4VxfINwpNeSx9YVA,https://i.scdn.co/image/ab67616d0000b273262ab1e23b7a8873c30f52ec,QZ9JZ1706317,https://p.scdn.co/mp3-preview/87ad4a0e0acf3cc14fa288114989556d4835d9b6?cid=0f3710c5e6654c7983ad32e438f68f9d,
White Raven,Daal Band,"pop,traditional,persian",6mWo426eI4G4niCnZKW8zI,https://i.scdn.co/image/ab67616d0000b273eab1c5706c6c341ccd891965,uscgj1802931,https://p.scdn.co/mp3-preview/4c691f32e8e97bdc2f156511b0efbad1592b7364?cid=0f3710c5e6654c7983ad32e438f68f9d,
Hold Me,Parvin,"pop,classical,persian",79BHRnw4UbHN5zowzX24D7,https://i.scdn.co/image/ab67616d0000b2739bfc730be97bd06f0ad96562,,https://p.scdn.co/mp3-preview/d41b2e25a88a54e5df5706ab47a7290afd9b6608?cid=0f3710c5e6654c7983ad32e438f68f9d,
Ey Dad,7th Band,"pop,classical,persian",,https://apin1mservice.com/image-application/7band-ey-dad-mp3.jpg,,,http://music.n1mstaticfile.com/1397/06/03/7 Band - Ey Dad [128].mp3
Fadaye Saret,Kamran & Hooman,"pop,persian",19z6SbPvpnapDd9SAc8JEj,https://assets.rjassets.com/static/mp3/kamran-hooman-fadaye-saret/2aded983.jpg,TCAFC2007283,https://p.scdn.co/mp3-preview/03fc59c6358bdbdde12bdab63b14a98f5dc40924?cid=0f3710c5e6654c7983ad32e438f68f9d,https://host1.media-rj.com/media/mp3/mp3-256/8630-902c85efbc87318.mp3
Sedam Kon,Ali Lohrasbi,"pop,persian",09LwFDMiHlJmg8XYAU6Vyl,https://assets.rjassets.com/static/mp3/ali-lohrasbi-sedam-kon/5b543278.jpg,FRX201743649,https://p.scdn.co/mp3-preview/be2d55a77cba2ca0850294e1704a57eb160adf26?cid=0f3710c5e6654c7983ad32e438f68f9d,https://host1.media-rj.com/media/mp3/ali-lohrasbi-sedam-kon/Ali+Lohrasbi+-+Sedam+Kon.mp3
Natars,Ali Yasini,"pop,persian",4rDmqpNDRYCfMREMRiLSRe,https://apin1mservice.com/image-application/aliyasini-natars-mp3.jpg,FR2X41878735,,http://music.n1mstaticfile.com/1397/03/09/Ali Yasini - Natars [128].mp3
Shirazi Song(Delzendeha.Blogfa.com),Dastan Trio,"instrumental,persian",,,,,
March Khamush,127,"rock,persian",3w6JAGvEKHxAgFrMSZ8UB6,https://i.scdn.co/image/ab67616d0000b273f9c673ef4a0707e9e0354b0b,QMTTK1100107,https://p.scdn.co/mp3-preview/8b3dccb7f8008cfa41af8847bf266b0efb4fdf29?cid=0f3710c5e6654c7983ad32e438f68f9d,
Solo Bansuri,Keyvan Chemirani,"instrumental,traditional,persian",6LnIGzElHHFmg5Gw968uzM,https://i.scdn.co/image/ab67616d0000b27368559a8f3fc72b9c8c521cd0,FRP1M1400180,https://p.scdn.co/mp3-preview/e5c0bcd2bd576ed4543d1a2d60408ceca978d057?cid=0f3710c5e6654c7983ad32e438f68f9d,
Amoon Az To,Shadmehr Aghili,"pop,instrumental,persian",07cGQcRFcIVKCmQp1Tjdim,https://assets.rjassets.com/static/mp3/shadmehr-aghili-amoon-az-to/93e390a5.jpg,TCABH1290807,https://p.scdn.co/mp3-preview/23dd89d8ecfa1b85bb83b75115771e59e7c1a942?cid=0f3710c5e6654c7983ad32e438f68f9d,https://host1.media-rj.com/media/mp3/mp3-256/4903-aaab9a3300a24ae.mp3
Molla Nazi,Dariush Tala'i,"instrumental,traditional,persian",,,,,
Yade Del,Golpa,"pop,persian",1ySppzRAvxcEAp3S7aF7bQ,https://assets.rjassets.com/static/mp3/golpa-yade-del/08c328030b95b2b.jpg,USPUP0810379,https://p.scdn.co/mp3-preview/5ba4129640b2d74f88b013c421d96e5a370c5368?cid=0f3710c5e6654c7983ad32e438f68f9d,https://host1.media-rj.com/media/mp3/golpa-yade-del/Golpa+-+Yade+Del.mp3
Ahange Shoari,Ali Azimi,"rock,persian",1KdiMJ6CaG2UJ8bXTU5OYM,https://assets.rjassets.com/static/mp3/ali-azimi-ahange-shoari/393573183319d9f.jpg,UKF671600008,https://p.scdn.co/mp3-preview/3515357caf15b4de8629590d92f25d16d47bd5a0?cid=0f3710c5e6654c7983ad32e438f68f9d,https://host1.media-rj.com/media/mp3/mp3-256/57609-60cd2fa4375f5f0.mp3
03 I'm A Man,Sussan Deyhim & Richard Horowitz,"traditional,persian",,,,,
Sakhteh,Black Cats,"pop,persian",1R0GkFYueHNYo6MPskahyK,https://assets.rjassets.com/static/mp3/black-cats-sakhteh/431031ce9272e20.jpg,TCABX1439140,https://p.scdn.co/mp3-preview/96f9c11d3b01315d1c4179d85b1c1a840d94a28f?cid=0f3710c5e6654c7983ad32e438f68f9d,https://host1.media-rj.com/media/mp3/mp3-256/52216-a398cb5bc00051b.mp3
Part 3,Kayhan Kalhor,"classical,instrumental,traditional,persian",4AvwFjxX4ZpwIeMAvBFH9E,https://i.scdn.co/image/ab67616d0000b273ee23e6666c7424d7a31466dc,DEB330498103,https://p.scdn.co/mp3-preview/61319c42751e4a5fcf12311079b786a7ba6ec602?cid=0f3710c5e6654c7983ad32e438f68f9d,
Tabe Banafsheh (shabzendeha.blogfa.com),Darya Dadvar,"pop,classical,persian",,,,,
Khoda Negahdar,Roozbeh Nematollahi,"pop,persian",,https://assets.rjassets.com/static/mp3/roozbeh-nematollahi-khoda-negahdar/d0c66279.jpg,,,https://host1.media-rj.com/media/mp3/mp3-256/11635-bdc94e7fb9241d5.mp3
Rakhtekhabe Mara,Dariush Rafiee,"classical,traditional,persian",3VO7ozAB7P86if38V1uOWG,https://i.scdn.co/image/abcd4cb5b0a485220bd757cf0fc9d775d9e52cad,USBMF7568605,https://p.scdn.co/mp3-preview/2b315dc8fd48aaa327db80f65166289dd00f9ba1?cid=0f3710c5e6654c7983ad32e438f68f9d,
Shirin,Ehsan Khaje Amiri,"pop,persian",05GAIC4B3dLeBpcUoTX6DA,https://assets.rjassets.com/static/mp3/ehsan-khajehamiri-shirin/ef8045e0.jpg,FR2X41929518,https://p.scdn.co/mp3-preview/b573ec6a27d00b92061037ed38f75ff43a6580d0?cid=0f3710c5e6654c7983ad32e438f68f9d,https://host1.media-rj.com/media/mp3/mp3-256/7652-5c0c3dc5d87f608.mp3
Chra Nemiraghassy,Vigen,"pop,persian",,,,,
"La Lo la , Baala Baala",Saeed Mohammadi,"pop,persian",1IAK59F8mBl5nhXQeG8wvl,https://i.scdn.co/image/bd99511f52d71c0a1c591b529c3f4eb5f4190e4b,USBMF0024583,https://p.scdn.co/mp3-preview/1c491554a5ecdc8d94e4c2b2426c3050d3c7d069?cid=0f3710c5e6654c7983ad32e438f68f9d,
Khodahafez,Sahar,"pop,persian",190RzxgvBnwJJc9u8aOidI,https://assets.rjassets.com/static/mp3/sahar-khodahafez/db700450.jpg,TCABR1342836,https://p.scdn.co/mp3-preview/deb6af5fbfd429adcd0c6771a76099854896b438?cid=0f3710c5e6654c7983ad32e438f68f9d,https://host1.media-rj.com/media/mp3/mp3-256/17944-d90d5141ffe8f39.mp3
(No Name),Mahan Farzad,"instrumental,persian",,,,,
Bekhoon Bekhoon,Noosh Afarin,"pop,persian",0tiB8H6M1P5JzbuLai6aeH,https://i.scdn.co/image/ab67616d0000b27338a4704d8dae16ec3f47caee,USBMF8929021,https://p.scdn.co/mp3-preview/130d0f13353d039b5f742d051861e2d43d3346c2?cid=0f3710c5e6654c7983ad32e438f68f9d,
Delam Havato Kardeh,Afshin,"persian,pop",5qlRwrLz15lKQDLJgLi4J5,https://assets.rjassets.com/static/mp3/afshin-delam-havato-kardeh/3eec8613d625c40.jpg,USPUP0810136,https://p.scdn.co/mp3-preview/2ed26b245333acd671f7b4cc71087232f84f1216?cid=0f3710c5e6654c7983ad32e438f68f9d,https://host1.media-rj.com/media/mp3/afshin-delam-havato-kardeh/Afshin+-+Delam+Havato+Kardeh.mp3
Khoda Nashnas,Ali Abdolmaleki,"pop,persian",7v9yPSYPkSWDDw7jNf1tlH,https://i.scdn.co/image/ab67616d0000b27369473092c930c8c396cb69ea,DEBL60547198,https://p.scdn.co/mp3-preview/46c59dab90be231147dea720f299816b71aae771?cid=0f3710c5e6654c7983ad32e438f68f9d,
Zeddeh Golouleh,Kaveh Afagh,"rock,persian",40FWmPbJdGGETPxSHeBQJq,https://assets.rjassets.com/static/mp3/kaveh-afagh-zeddeh-golouleh/17f8c3dfdc26ff1.jpg,DEA371901584,https://p.scdn.co/mp3-preview/48b9f31d4853833c0ff561fccb196f96553748d9?cid=0f3710c5e6654c7983ad32e438f68f9d,https://host2.media-rj.com/media/mp3/mp3-256/74861-498ece53c79ea33.mp3
Singing in the Shadow 1,Dang Show,"persian,traditional",,https://navaimg.b-cdn.net/2013/05/Dang-Show-Deltang-Show-f.jpg,,,https://cdn2.navahang.net/media/artists/albums/Dang-Show/Deltang-Show/Dang%20Show%20-%20Singing%20In%20The%20Shadow%201.mp3
To Divoone Boodi,Ali Yasini,"pop,persian",,https://apin1mservice.com/image-application/aliyasini-to-divoone-boodi-mp3.jpg,,,http://music.n1mstaticfile.com/1397/03/09/Ali Yasini - To Divoone Boodi [128].mp3
Recording Heathen Earth,Ramesh,"pop,persian",7i8bQaooAd29IUitcN7QiP,https://i.scdn.co/image/ab67616d0000b2738c28f7852871f227faf96177,TCABT1400025,https://p.scdn.co/mp3-preview/f774bbf7eb910a6e54c1d69ea093f146b04fe60d?cid=0f3710c5e6654c7983ad32e438f68f9d,
Setar Solo III,Massoud Shaari,"traditional,persian",,,,,
To Ke Khabi,Pouya Bayati,"pop,persian",6Wgc7KBYXTcAGXBhvLLGgA,https://assets.rjassets.com/static/mp3/pouya-bayati-to-ke-khabi/7ce9bd6d.jpg,FRX202021348,https://p.scdn.co/mp3-preview/4b20f6a8705b8e51305dc2f3e51b580a2ef65c0c?cid=0f3710c5e6654c7983ad32e438f68f9d,https://host1.media-rj.com/media/mp3/pouya-bayati-to-ke-khabi/Pouya+Bayati+-+To+Ke+Khabi.mp3
Mahkoom - New Version,Habib,"pop,rock,instrumental,persian",4FbPq8zEyItUZrGDaZDXn9,https://i.scdn.co/image/ab67616d0000b273a2627480837368c3fa126761,GBKQU1748013,https://p.scdn.co/mp3-preview/c6cf01eb2e6bd9b7a62e8bb9c5e0116ea39cbd29?cid=0f3710c5e6654c7983ad32e438f68f9d,
Shaame Romantic,Sahar,"pop,persian",,https://assets.rjassets.com/static/mp3/sahar-shaame-romantic/740215ac2fb9a46.jpg,,,https://host1.media-rj.com/media/mp3/mp3-256/40450-942638d3ffb5fe1.mp3
Faje'e,Mani Rahnama,"pop,persian",,https://assets.rjassets.com/static/mp3/mani-rahnama-fajee/ea9ffe72.jpg,,,https://host1.media-rj.com/media/mp3/mani-rahnama-fajee/Mani+Rahnama+-+Faje%27e.mp3
Ghalaf,Mohsen EbrahimZadeh,"pop,persian",45bgzKnL3wNXjlIp8ZXyjY,https://apin1mservice.com/image-application/mohsenebrahimzadeh-ghalaf-mp3.jpg,FRX201764640,https://p.scdn.co/mp3-preview/33ef2baac259adf0ada4e6fc4a5921cc3dfadd88?cid=0f3710c5e6654c7983ad32e438f68f9d,http://music.n1mstaticfile.com/1396/08/20/Mohsen Ebrahimzadeh - Ghalaf [128].mp3
"Bridge (Poul) (Featuring Ahmadreza Nabizadeh - Vocals , A Tribute To Googoosh)",Ahmadreza Nabizadeh,"pop,rock,traditional,persian",,,,,
Age of Poems,Take It Easy Hospital,"pop,rock,persian",,,,,
RAHGOZAR,Morteza,"pop,persian",,,,,
Baseh Baseh,Shahram Solati,"pop,persian",,,,,
Sedayeh Mehrabani,Nooshafarin,"pop,persian",4pXUmpV3v1J5izyUC9rXFr,https://i.scdn.co/image/ab67616d0000b2734ce6758cae885f68f7a6c160,USA370392291,https://p.scdn.co/mp3-preview/e0fe12c8555e87cff657961eef512818ce1435f2?cid=0f3710c5e6654c7983ad32e438f68f9d,
Evan Madaen,Shahram Nazeri & Hafez Nazeri,"traditional,persian",5lsmM9KJOaahhMdmUZkNUG,https://i.scdn.co/image/ab67616d0000b2734f44074cffd863cff4a2c12d,USAFL0701002,https://p.scdn.co/mp3-preview/9fd746b2134f3416dcb4b06be99901b281a46320?cid=0f3710c5e6654c7983ad32e438f68f9d,
Azab,Babak Jahanbakhsh,"pop,persian",61tVdglUvsI5F6MiIuji73,https://assets.rjassets.com/static/mp3/babak-jahanbakhsh-azab/b9ea559f.jpg,FRX201731957,https://p.scdn.co/mp3-preview/58cf8cd7312bda174877bdc9ed088ce0c37804be?cid=0f3710c5e6654c7983ad32e438f68f9d,https://host1.media-rj.com/media/mp3/mp3-256/15460-16e31062f2fd5de.mp3
Khoone Khoobe,Amir Tataloo,"pop,rap,persian",7qLWhnFmIDdNucXcHFFmeI,https://assets.rjassets.com/static/mp3/amir-tataloo-khoone-khoobe/62caea54.jpg,ushm92008992,https://p.scdn.co/mp3-preview/36cd78ad17571ed5428d759a2bcf9ff5b7825673?cid=0f3710c5e6654c7983ad32e438f68f9d,https://host1.media-rj.com/media/mp3/mp3-256/12964-bc01d68a9c4bbe8.mp3
Heyhat,Ali Azimi,"rock,persian",,https://assets.rjassets.com/static/mp3/ali-azimi-heyhot/addf830fb6427b5.jpg,,,https://host2.media-rj.com/media/mp3/mp3-256/89144-dc7b0ae05e8e27f.mp3
Alame Yekrangi,Hayedeh,"pop,classical,persian",52q0MtkOlbEayXpXjQdvoC,https://i.scdn.co/image/ab67616d0000b27320b7a660e5545f5bb39b3b91,USPUP0810626,https://p.scdn.co/mp3-preview/1154753cae2238119fcd9720cf33a3174ef4460a?cid=0f3710c5e6654c7983ad32e438f68f9d,
Eydet Mobarak,Masoud Emami,"pop,persian",,https://apin1mservice.com/image-application/masoudemami-eydet-mobarak-mp3.jpg,,,http://music.n1mstaticfile.com/1394/12/29/Masoud Emami - Eydet Mobarak [128].mp3
Man mast o to divana (arr. K. Arman),Zohreh Jooya,"traditional,persian",7eBnycmLHKB7o9LvEJEQI5,https://i.scdn.co/image/ab67616d0000b273938ccf988603d771b329450d,GBCKG1000218,https://p.scdn.co/mp3-preview/50343a379e4872b333500cfb1cba0a11b277fba5?cid=0f3710c5e6654c7983ad32e438f68f9d,
Shabe Entezar,Dariush Rafiee,"classical,traditional,persian",,https://assets.rjassets.com/static/mp3/dariush-rafiee-shabe-entezar/463d09d67d38e6e.jpg,,,https://host2.media-rj.com/media/mp3/mp3-256/95985-5c05cdc9293bd7e.mp3
Ghasedak,Mehdi Yarrahi,"pop,persian",5l6PzOVEqMgqctup0pYm9M,https://apin1mservice.com/image-application/mehdi-yarrahi-ghasedak-mp3.jpg,FRX201859237,https://p.scdn.co/mp3-preview/63eb1177d5fd43047dd31f5d43bf0ea5d39a547c?cid=0f3710c5e6654c7983ad32e438f68f9d,http://music.n1mstaticfile.com/artists/Mehdi Yarrahi/Mp3/Mehdi Yarrahi - Ghasedak [128].mp3
Az Haramsara Ta Amesterdaam (Feat Gamno),Barobax,"pop,persian",,,,,
Del-e-Parishan,Davood Azad,"traditional,persian",,,,,
Gol-e-Man,Arian Band,"pop,persian",4Qz0ulRctsvV2Cjdrov3y8,https://i.scdn.co/image/ab67616d0000b2739ca47e8ade5e486c5855fb4e,ushm21513894,https://p.scdn.co/mp3-preview/ae7823cd82d70f863ed1404e0e0e1b495ff403d4?cid=0f3710c5e6654c7983ad32e438f68f9d,
Ham Sangar,Shahab Ramezan,"pop,persian",,https://navaimg.b-cdn.net/2015/01/Shahab-Ramezan-Hamsangar.jpg,,,https://cdn2.navahang.net/media/2015/mp3/l/lq/Shahab%20Ramezan%20-%20Hamsangar.mp3
MAHTABI,Ahmadreza Nabizadeh,"pop,rock,traditional,persian",,,,,
Vaaseh Chee (Club Remix),Sepideh,"pop,persian",,,,,
Adat,Alireza Roozegar,"pop,persian",47kgZUkEWaewEEPx0xCr5Z,https://i.scdn.co/image/ab67616d0000b2738588744187d27ebf40ad90e1,DEXM81901075,https://p.scdn.co/mp3-preview/14e71f3fc9e6ad77130dc0d39c10822df7e1949c?cid=0f3710c5e6654c7983ad32e438f68f9d,
Baroon,Mehran Modiri,"pop,persian",,,,,
Episode 8,Javad Maroufi,"classical,traditional,persian",1w1QPiKxC31LGO0jfGLYtY,https://i.scdn.co/image/ab67616d0000b2733cb293de9275d92b1fe0f58e,IRIRA1101275,https://p.scdn.co/mp3-preview/9a47fad255584ebff03ad3ff051f40dff7d6bc8f?cid=0f3710c5e6654c7983ad32e438f68f9d,
Eshghet (Club Mix),Eddie Attar,"pop,persian",,,,,
Roozha o Shabha,Mahan Bahram Khan,"pop,persian",,https://navaimg.b-cdn.net/2014/11/Mahan-Bahram-Khan-Roozha-Shabha-(Album-Version).jpg,,,https://cdn2.navahang.net/media/2015/mp3/l/lq/Mahan%20Bahram%20Khan%20-%20Roozha%20Shabha%20(Album%20Version).mp3
100 Ta 1 Ghaaz (Ft Saman Wilson),Sohrab MJ,"rap,persian",,,,,
Eternal Fire,Naser Montazeri,"rock,persian",145D0vthUAGP71pxS3hFkO,https://i.scdn.co/image/ab67616d0000b27357e815dcca68c3655c0fb18d,QMFME1587705,https://p.scdn.co/mp3-preview/60af8be2db6dcb4f7fb7e35defbd8cc637e78474?cid=0f3710c5e6654c7983ad32e438f68f9d,
Lenj O Biveh,Damahi,"rock,persian",2kmsGOW7p0kFqxfHNnJu0k,https://i.scdn.co/image/ab67616d0000b273a44dcc876488c605d1f39ce7,uscgh1738361,https://p.scdn.co/mp3-preview/47c3db546e3e351f8aafacbe9ede8b6c15f546d7?cid=0f3710c5e6654c7983ad32e438f68f9d,
Kola Chapeaux,Kamyar,"pop,persian",,https://assets.rjassets.com/static/mp3/kamyr-kola-chapeaux/abadeb24.jpg,,,https://host1.media-rj.com/media/mp3/kamyar-kola-chapeaux/Kamyar+-+Kola+Chapeaux.mp3
Barghe Shamshir,Sima Bina,"classical,traditional,persian",,https://assets.rjassets.com/static/mp3/sima-bina-barghe-shamshir/9221cd4ee409eb0.jpg,,,https://host1.media-rj.com/media/mp3/sima-bina-barghe-shamshir/Sima+Bina+-+Barghe+Shamshir.mp3
Ahangi Ke Doost Dashti,Hamid Askari,"pop,persian",3drdik0GU4gO7X07smvQby,https://assets.rjassets.com/static/mp3/hamid-askari-ahangi-ke-doost-dashti/41de1fe1206d7fa.jpg,FR10S1775414,https://p.scdn.co/mp3-preview/3ddecca3bd89e40ac341d3100f92ddf6105dbdda?cid=0f3710c5e6654c7983ad32e438f68f9d,https://host1.media-rj.com/media/mp3/mp3-256/22245-7d32ade44af537d.mp3
Episode 7,Alireza Ghorbani,"classical,traditional,persian",3S3wzTZOulOesdm8slN7h8,https://i.scdn.co/image/ab67616d0000b2737c37fecbc7a0f511bdde808a,IRIRA1100629,https://p.scdn.co/mp3-preview/afe749a7b6f528b7a37f65a97d23e42c572f13f7?cid=0f3710c5e6654c7983ad32e438f68f9d,
Desert,Mohammadreza Shajarian,"pop,classical,traditional,persian",,,,,
I Wanted Something More,Persian Rugs,"rock,persian",0hh5CU8Aprz5VIQQwtqwua,https://i.scdn.co/image/ab67616d0000b273b97b4c2189a611468e6f02c7,QM7281592783,https://p.scdn.co/mp3-preview/1d75237029f85b056473e4c069ab2461afe1fee1?cid=0f3710c5e6654c7983ad32e438f68f9d,
Royaie Ghadimi,Mehdi Jahani,"pop,persian",,https://assets.rjassets.com/static/mp3/mehdi-jahani-royaie-ghadimi/fdbd0074.jpg,,,https://host1.media-rj.com/media/mp3/mehdi-jahani-royaie-ghadimi/Mehdi+Jahani+-+Royaie+Ghadimi.mp3
Ravi,Hayedeh,"pop,classical,persian",1LZ85VRJ2GLYhUQW3nbWgi,https://navaimg.b-cdn.net/2011/12/hayedeh-f.jpg,USPUP0810633,https://p.scdn.co/mp3-preview/7a094f9cadb0fe7ca59a7f9f20051de8c54e4b7c?cid=0f3710c5e6654c7983ad32e438f68f9d,https://cdn2.navahang.net/media/artists/albums/Hayedeh/lq/Hayedeh%20-%20Ravy.mp3
Foroud,Masters of Persian Music,"persian,traditional",,,,,
Ashegham,Shohreh,"pop,persian",,https://assets.rjassets.com/static/mp3/shohreh-ashegham/481f52ea.jpg,,,https://host1.media-rj.com/media/mp3/shohreh-ashegham/Shohreh+-+Ashegham.mp3
Pablo,Sohrab MJ,"rap,persian",6kogly4yfQcQFe43X2gyIe,https://i.scdn.co/image/ab67616d0000b27366d578bbab7e10b6bd3d1c90,ushm81951144,https://p.scdn.co/mp3-preview/58db435dc4c683d00981049c0084da5bb03b2fc7?cid=0f3710c5e6654c7983ad32e438f68f9d,
Shomal,Homayra,"traditional,persian",57Jpb2jNKLS6Z66t2WVYIe,https://i.scdn.co/image/13c6abe4c692681fb1a05f0dd73350d7afb12e48,USBMF9322204,https://p.scdn.co/mp3-preview/7ab3ddfa94bbe2b3df70a5ab2ddb0fc0e365d199?cid=0f3710c5e6654c7983ad32e438f68f9d,
Ice In The Hell,Ali Samadpour,"instrumental,persian",4nWcfqSlSPVoV8ezUBMn0Z,https://i.scdn.co/image/ab67616d0000b273f8fe15afac4254486efe4892,ES18G1251704,https://p.scdn.co/mp3-preview/292adc54dcb2460e1eadfa354c2a51d1143ece34?cid=0f3710c5e6654c7983ad32e438f68f9d,
Musike Raghs,Fataneh,"pop,persian",1yw0z8r2I1NZyIgONbLsMp,https://i.scdn.co/image/ab67616d0000b273b54e0ea7824a3e57030057b2,USPUP0812758,https://p.scdn.co/mp3-preview/f3eaef6987af8805bed7c9d5635211b267eb571b?cid=0f3710c5e6654c7983ad32e438f68f9d,
Dorougheh,Shahram K,"pop,persian",,https://assets.rjassets.com/static/mp3/shahrum-k-dorougheh/c6fcb26948aa7d4.jpg,,,https://host1.media-rj.com/media/mp3/shahrum-k-dorougheh/Shahrum+K+-+Dorougheh.mp3
Passing Days,Ali Azimi,"rock,persian",6YpyV39wEdDos19DiV4Xom,https://i.scdn.co/image/ab67616d0000b2734b395efef8c6e601ec7da86c,ushm91362625,https://p.scdn.co/mp3-preview/c44382b38fdf9ea955ecef1054556d8924055a2d?cid=0f3710c5e6654c7983ad32e438f68f9d,
